Country,Year,CAPEX,Exports of goods and services (% of GDP),GDP per capita (current US$),Imports of goods and services (% of GDP),Political Stability and Absence of Violence/Terrorism: Estimate
Albania,2003,,20.16388038,1908.699007,44.65933472,-0.30978024
Albania,2004,16.5,21.55175222,2446.909499,43.4861861,-0.427259684
Albania,2005,,22.44278184,2741.721365,46.67351082,-0.505047977
Albania,2006,,24.50859193,3057.77257,47.69331702,-0.508157313
Albania,2007,,27.13081991,3743.055299,52.78108098,-0.203974649
Albania,2008,,24.58266192,4498.504868,50.66588536,-0.030500913
Albania,2009,,24.64462446,4213.650076,48.6767331,-0.045140512
Albania,2010,105.2,27.60992967,4149.144699,47.9226033,-0.191482902
Albania,2011,,29.0544738,4465.709143,51.64452473,-0.282379419
Albania,2012,,29.11077094,4222.347099,47.85758738,-0.143631592
Albania,2013,,28.86940201,4420.23462,46.88121655,0.091929786
Albania,2014,,28.06834349,4602.230514,46.95285882,0.485986233
Albania,2015,,27.06932246,3981.726623,44.2101252,0.341639042
Albania,2016,,28.66979317,4168.375445,45.34465728,0.337447882
Albania,2017,14.7,31.00179579,4614.047969,45.785586,0.373770744
Albania,2018,409.2,31.11401354,5365.488802,44.58006483,0.366779268
Albania,2019,,30.93612249,5460.430509,44.44600645,0.110105053
Albania,2020,5.8,22.54076327,5370.7775,36.97994862,0.088612519
Albania,2021,39.7,31.13302234,6413.282808,44.45729939,0.196371928
Albania,2022,68.2,37.19708182,6846.426694,47.50097528,0.106261313
Albania,2023,,38.66508083,8575.171346,43.82860173,0.183348969
Algeria,2003,903,35.66906353,2283.772993,22.10007178,-1.754409075
Algeria,2004,,38.39295946,2816.99385,22.96503811,-1.359188437
Algeria,2005,,44.3712829,3233.133396,22.46917732,-0.91366601
Algeria,2006,30.7,45.76413427,3660.661047,20.1511577,-1.126413465
Algeria,2007,44.4,44.72015567,4167.451699,22.82531773,-1.150585532
Algeria,2008,265.7,45.64718181,5180.918815,25.38131044,-1.095846295
Algeria,2009,58.4,32.58600627,4235.429905,31.69874845,-1.196913481
Algeria,2010,,34.98822961,4912.785855,28.50298638,-1.259367585
Algeria,2011,137.5,35.98808641,5916.313644,26.23200355,-1.360560656
Algeria,2012,200,34.382792,6033.648847,26.37484733,-1.325043321
Algeria,2013,14.9,30.79936493,5979.60139,28.35164323,-1.202371478
Algeria,2014,,27.61948637,6094.693923,29.3040556,-1.190535188
Algeria,2015,168.7,20.52814168,4685.059027,32.67648091,-1.090786576
Algeria,2016,5.3,18.48668797,4424.98529,31.27424482,-1.099741936
Algeria,2017,1213.3,20.33367952,4554.66754,29.48713665,-0.919614315
Algeria,2018,303.7,23.42310574,4577.210292,29.01306194,-0.842107713
Algeria,2019,,20.40794195,4468.453419,26.09890066,-1.055853844
Algeria,2020,,15.53520111,3743.541952,24.85455545,-0.847820401
Algeria,2021,10.5,23.44436729,4160.559267,23.39269197,-0.992457151
Algeria,2022,30.3,30.80897855,4961.552577,20.39339719,-0.650652349
Algeria,2023,195.7,23.61953637,5364.02795,20.06337782,-0.57788527
Angola,2003,,54.32133881,992.6989793,49.57989074,-1.00738585
Angola,2004,32.3,58.38035832,1266.210864,45.19958873,-1.063120604
Angola,2005,,65.52626777,1916.468422,41.06469436,-0.885178328
Angola,2006,,63.4678635,2617.05196,31.15729583,-0.539453447
Angola,2007,41.7,67.90578337,3141.04598,40.15428452,-0.666658759
Angola,2008,83.4,72.4750288,4103.0669,48.88967965,-0.361787379
Angola,2009,2.2,58.7573003,3136.64547,63.68884384,-0.347591847
Angola,2010,595,61.54311589,3597.342932,42.58051942,-0.226182342
Angola,2011,,60.66994752,4615.910598,39.31255882,-0.36923781
Angola,2012,347.9,55.94013063,5086.027401,35.85996671,-0.389322549
Angola,2013,70.4,50.74708579,5057.747878,36.06484697,-0.391233474
Angola,2014,297.3,44.69502946,5005.999741,34.63789332,-0.333232045
Angola,2015,9.5,29.75459795,3213.902611,33.13391814,-0.505385816
Angola,2016,,28.12448545,1807.952941,25.24567262,-0.321580082
Angola,2017,302.8,29.004102,2437.259712,23.25272022,-0.387895495
Angola,2018,144.3,40.83628983,2538.591391,25.5417235,-0.347208589
Angola,2019,25.8,40.79075505,2189.855714,17.03878307,-0.368411601
Angola,2020,40,38.31454074,1449.922867,27.62748819,-0.599917889
Angola,2021,,47.74527597,1925.874661,26.71922262,-0.71048075
Angola,2022,3.7,44.3916421,2929.694455,25.29942841,-0.630108535
Angola,2023,12.3,40.83246624,2309.53413,26.16932704,-0.341505051
Argentina,2003,73.5,25.93094293,3320.477751,14.7138051,-0.359838128
Argentina,2004,2046.2,23.84761942,4242.020991,16.84502668,-0.610934913
Argentina,2005,36.6,23.24587673,5067.653423,17.30539424,-0.041774943
Argentina,2006,847.3,23.0266946,5869.38029,17.40678527,0.001967763
Argentina,2007,499.7,22.66275031,7185.251551,18.28242031,0.097796634
Argentina,2008,378.1,22.06090038,8944.110266,18.341773,-0.087755688
Argentina,2009,850.6,19.56098506,8150.23527,14.49614185,-0.234854579
Argentina,2010,1213.5,18.93382341,10260.13131,16.03718986,-0.084797867
Argentina,2011,443.1,18.44920915,12704.28318,16.75694585,0.158993661
Argentina,2012,1395.1,16.23785946,12949.71749,14.28868291,0.103040546
Argentina,2013,1066.4,14.61717339,12963.67577,14.71675561,0.065314263
Argentina,2014,68.1,14.40547859,12233.14441,14.00131506,-0.005121871
Argentina,2015,474.4,10.70565205,13679.6265,11.78057404,0.008764135
Argentina,2016,126.3,12.52709517,12699.96231,13.56679268,0.197749898
Argentina,2017,135,11.32028336,14532.50093,13.96931778,0.162542164
Argentina,2018,2264.7,14.43668575,11752.79989,16.32585021,0.006909812
Argentina,2019,813.9,17.92487838,9955.974787,14.70573667,-0.097823091
Argentina,2020,694.3,16.60541444,8535.59938,13.59828437,-0.071997404
Argentina,2021,473.5,18.06670917,10738.01792,15.0119804,0.000530059
Argentina,2022,1439,16.24801444,13935.68111,15.29969356,-0.09859433
Argentina,2023,3450.5,12.74924578,14187.48273,13.89126635,-0.127517909
Armenia,2003,,30.48299789,882.0301677,49.56836971,0.236966237
Armenia,2004,,28.19074382,1130.087914,44.87989017,-0.116337486
Armenia,2005,30.7,27.31319795,1557.484589,42.82654063,-0.066335395
Armenia,2006,2,22.14598144,2041.652671,38.88415655,-0.26102376
Armenia,2007,,18.18935698,2962.702346,38.7856901,0.150905833
Armenia,2008,45.6,14.26572957,3777.668593,40.27659839,-0.006853028
Armenia,2009,,14.67090075,2820.592655,42.603335,0.227863356
Armenia,2010,7.3,19.74841532,3041.344507,44.89456066,0.071855329
Armenia,2011,69.6,22.52318826,3349.553098,46.9123854,-0.063868985
Armenia,2012,133.9,27.56181148,3511.563997,48.39986448,0.154794976
Armenia,2013,,28.35348514,3680.166922,49.20156302,0.110385142
Armenia,2014,,28.56038166,3852.118006,47.21848531,-0.2971358
Armenia,2015,43.9,29.72539121,3512.393503,41.95668313,-0.256798655
Armenia,2016,,33.74427986,3524.424769,42.3336876,-0.667951107
Armenia,2017,,38.21604566,3869.053739,48.98633088,-0.626211166
Armenia,2018,,39.39289403,4196.005623,53.08021299,-0.451066911
Armenia,2019,3.7,41.35080136,4597.228874,54.76335277,-0.420024991
Armenia,2020,,29.76498692,4268.680933,39.72382062,-0.77164489
Armenia,2021,17.6,35.90643999,4685.179971,43.76344883,-0.804041028
Armenia,2022,3.4,50.22498046,6571.974455,51.1857978,-0.740756273
Armenia,2023,50.1,59.45208567,8125.273958,60.26255729,-0.829278231
Australia,2003,22094.9,19.05721273,23718.13385,21.14435418,0.878117204
Australia,2004,12131.4,17.16246822,30836.73068,19.84714538,0.935463548
Australia,2005,14640.6,18.22437279,34479.76793,20.93637419,0.891707659
Australia,2006,16100,19.85353922,36595.70715,21.70590795,0.9344666
Australia,2007,13217.7,20.18350393,41051.61207,21.8245161,0.92887491
Australia,2008,25448.4,20.14887732,49701.28178,22.69789909,0.954700112
Australia,2009,16146.7,23.01098506,42816.5674,22.72987797,0.855120599
Australia,2010,10913.1,19.79626197,52144.66547,20.72532703,0.888859868
Australia,2011,13510.7,21.43724723,62605.60046,20.41388479,0.935710073
Australia,2012,14653.3,21.4931587,68072.87323,21.6711378,0.997997224
Australia,2013,10462.4,19.97656887,68190.701,21.29631015,1.031072974
Australia,2014,14233.2,21.08760339,62544.08738,21.39641963,1.032191992
Australia,2015,11401.4,20.06612629,56739.02653,21.59780564,0.873180687
Australia,2016,9112.1,19.27874425,49888.04108,21.69533522,1.033424497
Australia,2017,6510.6,21.25661748,53901.71454,20.94711419,0.876064062
Australia,2018,14320.7,21.89409054,57196.42208,21.84197454,0.971185446
Australia,2019,12451.6,24.159678,54972.70179,22.0278239,0.917978942
Australia,2020,5457.3,24.02673916,51791.54018,20.63771691,0.862161875
Australia,2021,16871.3,22.05667598,60607.77886,18.24580429,0.835079134
Australia,2022,36821.3,25.53158803,64997.01365,20.2901822,0.983715951
Australia,2023,19880.5,26.79924113,64835.91998,22.42594293,0.917057216
Austria,2003,5380.5,44.82572259,32110.11597,42.05650373,0.962002456
Austria,2004,6742.4,47.2191991,36614.25065,44.25502108,1.0896492
Austria,2005,7747.2,48.95115167,38157.37023,45.72360311,1.103950024
Austria,2006,14255.3,51.20315593,40382.20783,47.58256938,1.07445085
Austria,2007,12609.1,52.89048324,46622.96229,48.4744752,1.284419298
Austria,2008,20465.5,53.59839134,51581.39824,49.14531302,1.339270592
Austria,2009,8245.5,45.48691068,47857.44466,42.11358242,1.190873981
Austria,2010,7148.7,51.58398211,46611.13934,48.06090044,1.152648211
Austria,2011,7234.9,54.29207688,51116.89535,51.48302149,1.193521619
Austria,2012,4151.3,54.32549244,48250.40591,51.51529895,1.340566874
Austria,2013,5027,53.88982099,50305.35458,51.09555303,1.364100575
Austria,2014,4251,53.8561571,51314.97226,50.64058289,1.270700455
Austria,2015,4219.9,53.39601227,43915.22802,49.72156947,1.129330516
Austria,2016,4434.2,52.66340208,45061.49939,48.91009251,0.892175972
Austria,2017,6408.8,54.32602968,47163.74258,51.23003708,1.02962482
Austria,2018,10032.2,55.70223947,51194.07498,52.6757305,0.884860396
Austria,2019,6743.2,55.89580739,49885.99474,52.31147751,0.892189026
Austria,2020,4469.2,51.66308997,48716.40989,48.28512414,0.887600899
Austria,2021,6207.4,55.9533597,53648.71907,55.07890903,0.899554431
Austria,2022,10946.9,61.96267341,52176.66491,62.42077807,0.648710012
Austria,2023,4744,59.46456662,56033.57379,57.34935279,0.727989197
Azerbaijan,2003,64.5,42.00657665,883.6925807,65.54537186,-0.948100388
Azerbaijan,2004,6.4,48.78900846,1045.013633,72.71810743,-1.059811115
Azerbaijan,2005,225,62.94110601,1578.36733,52.9007786,-1.124819398
Azerbaijan,2006,41.2,66.50414484,2472.957257,38.75825501,-1.092682362
Azerbaijan,2007,4259.2,68.12891169,3851.330152,28.51289646,-0.625996411
Azerbaijan,2008,1094.9,65.77613785,5574.468104,23.46675902,-0.330349982
Azerbaijan,2009,3334.5,51.63574568,4950.39949,23.108296,-0.277853519
Azerbaijan,2010,330.7,54.30472154,5843.533768,20.68126693,-0.238546923
Azerbaijan,2011,78.5,56.42698053,7189.818692,24.08106448,-0.532135963
Azerbaijan,2012,2008.5,52.97468019,7495.865277,25.28838935,-0.715751827
Azerbaijan,2013,10107.8,48.41583308,7875.345367,26.26001169,-0.412859917
Azerbaijan,2014,66.8,43.27355666,7890.840281,26.20966854,-0.559909523
Azerbaijan,2015,278,37.79477749,5500.503646,34.80673042,-0.73391664
Azerbaijan,2016,903.8,46.42764939,3880.685228,43.64966934,-0.80890882
Azerbaijan,2017,3718.4,48.54786473,4147.198142,41.85445095,-0.751901031
Azerbaijan,2018,7154.8,54.09229386,4739.794312,37.58028267,-0.711399376
Azerbaijan,2019,102.7,49.0506275,4805.753718,36.76751791,-0.693411469
Azerbaijan,2020,309,35.62355587,4229.910649,36.39431178,-0.852253795
Azerbaijan,2021,292.9,46.48874717,5408.045352,29.79811852,-0.83782357
Azerbaijan,2022,103.3,59.98684807,7770.594223,26.99542519,-0.922807276
Azerbaijan,2023,1124.9,48.9964135,7133.02838,34.53947262,-0.730753899
Bahamas,2003,650,35.81023417,26429.12478,35.25330634,0.826347828
Bahamas,2004,359.8,38.2152311,26650.29342,37.78675227,0.890613675
Bahamas,2005,299.7,38.75988695,28602.41819,42.63638397,0.938143432
Bahamas,2006,6.1,38.30927734,29184.78651,49.24143697,0.810453713
Bahamas,2007,4,40.09195411,30051.84896,47.92086145,0.730122447
Bahamas,2008,10.8,39.49363481,29392.38244,47.93558807,0.774532914
Bahamas,2009,34.8,34.19067999,27512.9131,42.33036398,0.859580457
Bahamas,2010,,34.95328732,27473.10043,43.72231511,0.993692219
Bahamas,2011,0.9,37.43526853,27090.83768,50.89842063,1.103621483
Bahamas,2012,8.3,38.12730868,28552.02427,46.12421178,1.184026003
Bahamas,2013,60.8,39.85661509,27642.74198,44.6917988,1.134824634
Bahamas,2014,,37.36298265,29137.21756,43.17404458,0.956470132
Bahamas,2015,,35.83158748,30719.40542,33.84638778,0.894982457
Bahamas,2016,,32.85188832,30616.53632,34.36103326,0.959943354
Bahamas,2017,715.8,31.72597193,31875.48817,36.60831211,0.976762533
Bahamas,2018,144.5,35.25180979,32642.33532,36.90245881,0.847745538
Bahamas,2019,,34.98079385,33640.33699,33.80582963,0.801568568
Bahamas,2020,,23.27369924,26178.75376,30.14705882,0.830306888
Bahamas,2021,20.6,27.9712553,30367.86058,37.96128603,0.85096854
Bahamas,2022,161.5,37.15891428,34957.16133,38.82404582,0.881239235
Bahamas,2023,132.2,37.81145024,38231.77448,38.73802492,1.008562326
Bahrain,2003,20.1,72.063072,14486.0269,56.02851016,0.483918995
Bahrain,2004,82.6,78.60514596,15963.94932,62.13216408,0.313402563
Bahrain,2005,501.3,83.89404821,17966.16578,64.4194769,0.014162739
Bahrain,2006,23205.4,84.63894426,19267.28262,62.46523681,-0.365050614
Bahrain,2007,8970.7,79.67952923,20908.40425,58.10552134,-0.247773513
Bahrain,2008,11856.1,82.57734838,23299.49928,63.30516277,-0.237366229
Bahrain,2009,4690.9,68.46559387,19465.31407,49.49813154,-0.137239441
Bahrain,2010,475.1,66.70271504,21819.32911,48.85877141,-0.493476391
Bahrain,2011,445.3,95.63634876,25032.78677,71.89329227,-0.950841904
Bahrain,2012,1277.6,98.26563623,26438.67332,80.55838459,-1.129954934
Bahrain,2013,868.5,100.8266516,26989.76011,83.76285721,-1.335417747
Bahrain,2014,336.7,92.22553572,26451.79656,76.35032242,-0.907474875
Bahrain,2015,3688.2,79.34410357,23734.05511,68.5719566,-1.068262696
Bahrain,2016,38.3,70.5882907,23800.00144,62.2347072,-0.792700231
Bahrain,2017,292.2,72.25386214,24784.76935,64.17537767,-0.958746254
Bahrain,2018,89.8,75.71537268,26324.40665,68.35999989,-0.846294165
Bahrain,2019,746,73.09442399,27259.74386,62.32311941,-0.626829982
Bahrain,2020,182.2,70.45443582,24342.84446,65.00654919,-0.61010462
Bahrain,2021,132.4,86.27421867,27147.80839,67.52509781,-0.5247612
Bahrain,2022,190.4,95.9613654,30470.52193,71.17987575,-0.362905443
Bahrain,2023,255.6,87.35114395,29290.12842,70.09671073,-0.373967588
Bangladesh,2003,26.9,11.4311487,426.7488075,16.2267362,-1.115581155
Bangladesh,2004,,11.14650895,455.6140169,15.7117252,-1.360476375
Bangladesh,2005,,14.3928419,480.0858508,20.00409297,-1.863839388
Bangladesh,2006,72.5,16.35346357,490.3880265,21.75846087,-1.507097363
Bangladesh,2007,,16.99533485,537.9554928,22.94704781,-1.543071628
Bangladesh,2008,101.9,17.65885848,613.062041,24.96205555,-1.508331299
Bangladesh,2009,61,16.94013291,679.2114774,23.15266332,-1.546771407
Bangladesh,2010,87.3,16.02411269,757.3852804,21.77872999,-1.425789475
Bangladesh,2011,102.2,19.92207496,837.3369447,27.49877488,-1.404736876
Bangladesh,2012,128.5,20.16158886,859.6805364,27.94933388,-1.379088998
Bangladesh,2013,0.7,19.53787411,958.2629898,26.75852861,-1.627858877
Bangladesh,2014,48.5,18.98966,1094.461997,25.5244202,-0.895563185
Bangladesh,2015,58.6,17.33667379,1224.386477,24.74932252,-1.209773779
Bangladesh,2016,76.3,13.92120448,1649.283809,17.41294565,-1.259732962
Bangladesh,2017,131.3,12.81974689,1811.082217,17.17998378,-1.253627181
Bangladesh,2018,1057,12.67478794,1965.243727,19.83984378,-0.98556906
Bangladesh,2019,133.1,13.09475734,2129.79897,18.48329716,-0.928628743
Bangladesh,2020,21.6,10.44278806,2248.850788,15.82865931,-0.915816903
Bangladesh,2021,49.4,10.6627789,2482.849178,17.0612258,-1.036882758
Bangladesh,2022,47.6,12.88222643,2716.485928,20.89774084,-1.046462059
Bangladesh,2023,58.4,13.15716383,2551.017738,17.82580758,-0.908656716
Belarus,2003,,65.15637991,1819.526531,68.98547237,0.69302994
Belarus,2004,450.8,67.88633336,2378.337005,74.25017703,0.161766872
Belarus,2005,33.6,59.79780872,3126.071767,59.08654297,0.360231072
Belarus,2006,205.1,60.06131177,3848.223503,64.23379212,0.148469687
Belarus,2007,66.2,60.94305272,4735.481076,67.21082526,0.341008782
Belarus,2008,196.4,60.93775522,6376.175692,68.66172333,0.521403909
Belarus,2009,405.8,48.87646182,5352.488092,59.759183,0.489347756
Belarus,2010,1922,51.37288535,6034.678852,64.54508764,-0.094990097
Belarus,2011,115.6,78.46536152,6527.659343,79.50889355,-0.087769009
Belarus,2012,61.3,78.77690728,6953.215917,74.30836203,0.06861522
Belarus,2013,646.3,58.33357811,7998.080205,61.48238713,0.005959166
Belarus,2014,210.2,54.94100406,8341.318093,55.71042031,0.179782152
Belarus,2015,230.7,58.01076657,5967.055951,57.90405963,0.110905699
Belarus,2016,82.1,62.50934712,5039.775609,62.69997578,0.135706261
Belarus,2017,792.7,66.7896002,5785.544919,66.57815452,-0.057208706
Belarus,2018,268.9,70.45504526,6360.037502,68.93869099,0.353592694
Belarus,2019,92.3,65.09458399,6837.773396,65.75582211,0.344978094
Belarus,2020,52.8,61.01209718,6542.8558,57.92207896,-0.887615979
Belarus,2021,147.2,70.83175504,7489.718947,65.18241284,-0.754245579
Belarus,2022,41.2,63.05118689,7994.648061,56.97302068,-0.802096605
Belarus,2023,335.7,66.02672857,7896.753883,65.55794631,-0.729365647
Belgium,2003,2344.4,69.03650851,30655.20927,63.67904433,0.858237803
Belgium,2004,2503.2,70.90627745,35429.40779,66.0121279,0.709136724
Belgium,2005,2919.4,74.28282892,36809.70134,70.24622175,0.793774188
Belgium,2006,2950.2,76.80499706,38705.1068,72.76251224,0.856375813
Belgium,2007,5990.4,78.3018047,44319.16545,74.16664217,0.757325053
Belgium,2008,12155.8,80.88061998,48303.39796,80.20782782,0.620571196
Belgium,2009,8552.2,68.59607707,44923.34001,66.54232865,0.820824683
Belgium,2010,6023.5,75.82828987,44197.39367,74.33427375,0.810646176
Belgium,2011,5473.4,80.27136435,47760.82988,80.49415254,0.954535425
Belgium,2012,3155.2,80.04897213,44874.17092,80.33432929,0.92359972
Belgium,2013,4534.4,78.91141344,46964.59468,78.66220934,0.940082729
Belgium,2014,6223.3,79.39652058,47995.7787,79.17509037,0.701269448
Belgium,2015,6132.5,77.87773922,40893.80454,77.19094283,0.577092111
Belgium,2016,7416.6,79.61813171,41854.54983,79.4395649,0.42960611
Belgium,2017,5623,83.44440505,44035.32394,83.45967319,0.417607278
Belgium,2018,8891.5,83.48305672,47487.21004,84.79463616,0.393769443
Belgium,2019,5461.4,82.96742754,46716.62275,82.49805139,0.458395332
Belgium,2020,5839.7,79.19687056,45906.28758,77.75325072,0.521078527
Belgium,2021,7899,89.62535511,51658.23829,87.75653733,0.662682593
Belgium,2022,15547.5,95.2395955,50822.25185,96.69984859,0.581981599
Belgium,2023,14322.4,84.18063186,54690.09427,84.78037755,0.403853089
Bosnia-Herzegovina,2003,,20.58798523,2033.947009,59.98147203,-0.405683517
Bosnia-Herzegovina,2004,,22.5362424,2452.686168,59.27644123,0.017319396
Bosnia-Herzegovina,2005,31.9,24.31642289,2739.610769,60.03903993,-0.500624359
Bosnia-Herzegovina,2006,,26.2583452,3166.128653,53.57160257,-0.441336751
Bosnia-Herzegovina,2007,,27.10155544,3931.489487,56.45030344,-0.631416619
Bosnia-Herzegovina,2008,6.8,26.84806892,4841.693119,59.31481092,-0.539653778
Bosnia-Herzegovina,2009,,25.00937879,4539.918638,48.73811544,-0.665914297
Bosnia-Herzegovina,2010,18.6,29.69554219,4506.478285,51.27267378,-0.693730175
Bosnia-Herzegovina,2011,2.6,32.03597181,4982.693758,55.8003759,-0.819794893
Bosnia-Herzegovina,2012,5.7,32.35054144,4693.788991,55.79456742,-0.538148701
Bosnia-Herzegovina,2013,72.4,33.74304682,5034.56616,54.18819449,-0.404944122
Bosnia-Herzegovina,2014,7.1,33.98912011,5206.065583,56.56316058,-0.019179042
Bosnia-Herzegovina,2015,,35.11487563,4662.258837,53.17711421,-0.404167622
Bosnia-Herzegovina,2016,3.1,35.90870939,4928.566525,52.33532578,-0.402664006
Bosnia-Herzegovina,2017,1.2,40.32441117,5345.019855,56.32146797,-0.351469874
Bosnia-Herzegovina,2018,0.3,41.98456356,6047.845843,56.44752763,-0.400853604
Bosnia-Herzegovina,2019,,40.04007111,6122.375345,54.47605677,-0.424811691
Bosnia-Herzegovina,2020,,34.18149214,6130.311332,47.92977312,-0.447477132
Bosnia-Herzegovina,2021,3.8,42.57332144,7295.343824,53.91258714,-0.421740085
Bosnia-Herzegovina,2022,3.7,48.30710235,7655.59421,61.89886531,-0.483193696
Bosnia-Herzegovina,2023,11.4,43.93175001,8663.02323,55.68574338,-0.353373319
Brazil,2003,6544.7,15.18078371,3090.60701,12.95960101,0.004213934
Brazil,2004,3214.1,16.54576151,3663.823188,13.13249097,-0.275992811
Brazil,2005,1535.1,15.24382927,4827.781731,11.84296594,-0.263379753
Brazil,2006,3561,14.3743163,5934.144709,11.66738359,-0.294911116
Brazil,2007,4489.3,13.3276751,7409.691307,11.96493627,-0.357948095
Brazil,2008,10251.4,13.53400051,8908.331765,13.7235689,-0.313424706
Brazil,2009,6524.1,10.85137113,8678.659224,11.25460447,0.163664222
Brazil,2010,11646.8,10.86558478,11403.28213,11.90659334,0.013475911
Brazil,2011,5403.7,11.58251268,13396.62436,12.3518925,-0.132575423
Brazil,2012,2592,11.87753907,12521.72135,13.23673454,0.045961641
Brazil,2013,7164.7,11.74223065,12458.89121,14.04372668,-0.258553296
Brazil,2014,1685.8,11.01194282,12274.99397,13.67346299,-0.070290133
Brazil,2015,2105.1,12.90019142,8936.196617,14.05343452,-0.331864446
Brazil,2016,1883.7,12.46667904,8836.286527,12.06700303,-0.38103506
Brazil,2017,1811.5,12.51896787,10080.50928,11.8007665,-0.479947567
Brazil,2018,5272.6,14.6349995,9300.661649,14.24120388,-0.459598511
Brazil,2019,2767.8,14.12291919,9029.833267,14.76733868,-0.714224637
Brazil,2020,1477.6,16.45355201,7074.193783,15.84852653,-0.44689092
Brazil,2021,2806.5,19.10943037,7972.53665,18.54690039,-0.419879764
Brazil,2022,2320.9,19.630765,9281.333344,19.18530097,-0.395036936
Brazil,2023,4433.3,17.9693243,10377.58928,15.69690553,-0.408567786
Bulgaria,2003,388.6,34.41694588,2719.494369,44.59693949,0.173525497
Bulgaria,2004,786.2,40.95664027,3389.687434,52.10725769,0.003630734
Bulgaria,2005,120.3,42.52956575,3899.825963,57.18464546,0.14727059
Bulgaria,2006,52.5,46.97787863,4523.146558,64.06958412,0.39442119
Bulgaria,2007,120.7,52.35503435,5888.570814,71.17752332,0.357635468
Bulgaria,2008,300,52.47765905,7271.303389,72.21108847,0.369860709
Bulgaria,2009,17.5,42.21885009,6988.273163,50.47379552,0.353678972
Bulgaria,2010,95.8,50.09804494,6853.948055,53.28247738,0.36009106
Bulgaria,2011,85.5,58.78820752,7849.580613,58.62989637,0.301750302
Bulgaria,2012,88.8,60.34627469,7431.957895,63.62504802,0.379833996
Bulgaria,2013,291,64.56497865,7795.980921,65.12370434,0.170710385
Bulgaria,2014,266.1,64.55081095,8069.600057,65.69756616,0.078540899
Bulgaria,2015,577.9,63.78641724,7268.654455,62.95022497,0.010424642
Bulgaria,2016,34.2,63.86093053,7822.499233,58.94458383,0.068279371
Bulgaria,2017,462.9,66.99052142,8696.689304,62.64390763,0.321379662
Bulgaria,2018,74.6,65.76513413,9872.385078,63.10043115,0.444411188
Bulgaria,2019,69.1,64.18228708,10372.80443,60.84767606,0.561284423
Bulgaria,2020,268.5,56.42407172,10769.94757,53.90000941,0.401631027
Bulgaria,2021,118,61.82065731,12972.21734,59.33669731,0.364739358
Bulgaria,2022,580.1,69.9770907,13999.67192,68.86305611,0.31342864
Bulgaria,2023,790.2,61.88531597,15883.86185,57.78280437,0.341861486
Cambodia,2003,,54.22862402,386.6911239,65.84634508,-0.652008533
Cambodia,2004,,60.81835737,444.1990675,70.53312369,-0.407748282
Cambodia,2005,,61.03991636,525.7973251,72.51204891,-0.393915474
Cambodia,2006,,64.67232933,612.2526486,75.67640499,-0.345979184
Cambodia,2007,,61.13658699,731.6922951,72.56343683,-0.363606304
Cambodia,2008,65,61.77878568,866.2839998,68.61472499,-0.298690915
Cambodia,2009,208.8,46.21099501,875.7489362,56.07695401,-0.560373843
Cambodia,2010,,50.22654285,952.2746163,59.77185775,-0.50098443
Cambodia,2011,,49.92117726,1088.981528,59.8693279,-0.304419667
Cambodia,2012,166.8,53.28500259,1192.80263,63.45523083,-0.103577204
Cambodia,2013,175.3,56.62056577,1305.660097,68.26698699,-0.136436149
Cambodia,2014,79.3,56.62954803,1431.563965,67.8253605,0.023174802
Cambodia,2015,2.8,55.98122031,1547.320104,66.1283765,0.063348144
Cambodia,2016,,56.43183772,1675.195557,66.27271788,0.20619081
Cambodia,2017,1.8,56.30005367,1826.353917,64.85539763,0.093509652
Cambodia,2018,,55.47139736,2036.673776,62.96625806,0.110921673
Cambodia,2019,,55.44686797,2225.877055,60.2898111,-0.075488649
Cambodia,2020,123.4,59.92179794,2081.739142,62.18359841,-0.209065959
Cambodia,2021,,72.36103464,2167.403242,73.81881187,-0.131522253
Cambodia,2022,1.4,72.20706068,2325.0305,73.66657208,-0.098023042
Cambodia,2023,414.2,66.89266606,2429.748535,67.31417634,0.044493821
Cameroon,2003,,19.43691146,988.2412768,20.80628113,-0.429470658
Cameroon,2004,,20.54757371,1133.393267,21.29016872,-0.359356344
Cameroon,2005,11,22.2454564,1142.624663,22.75222495,-0.182024568
Cameroon,2006,,24.17909406,1191.45459,22.92534012,-0.24470523
Cameroon,2007,,26.9786418,1325.672482,26.23704906,-0.326108962
Cameroon,2008,,27.00836547,1492.142698,29.91605169,-0.55211091
Cameroon,2009,22,19.58241528,1461.389992,22.59369207,-0.474782139
Cameroon,2010,,22.3688903,1398.58702,24.8696951,-0.736971438
Cameroon,2011,,24.22968662,1513.96057,27.29230098,-0.66168797
Cameroon,2012,,23.87672384,1449.098744,26.15928888,-0.588517427
Cameroon,2013,,23.63910867,1575.928821,26.03542768,-0.532237291
Cameroon,2014,,23.60997553,1649.443391,27.22241378,-1.059252381
Cameroon,2015,9.4,20.98914963,1415.000097,24.5509972,-0.989914
Cameroon,2016,,18.94997876,1441.720173,21.68865277,-1.061213017
Cameroon,2017,51.3,18.35109858,1496.089518,20.84792302,-1.091505051
Cameroon,2018,38.1,18.73625347,1610.696416,21.85134941,-1.401801467
Cameroon,2019,23.7,19.85009075,1555.226605,23.5284225,-1.561823249
Cameroon,2020,6.1,15.23573698,1555.603707,18.50309438,-1.513679743
Cameroon,2021,,16.50888404,1672.326573,20.22195068,-1.394088745
Cameroon,2022,163.1,19.32181332,1604.87727,21.96478924,-1.379629254
